event_id,timestamp_utc,host,user,process_name,event_type,ioc_type,hash_type,ioc_value,file_name,file_path,action,severity,detection_rule,source_ip,destination_ip,label,notes
evt-file-hashes-000001,2025-03-01T02:45:23.352000+00:00,ENG-LAB-021,user043,wscript.exe,file_created,File Hash,SHA256,c0345690d8b7f91350d2ae04d0fc28b48d4d21f1cc3f52acd77746e656b320c2,macro_template.dotm,C:\Program Files\Common Files,blocked,low,IOC-HASH-476,10.1.91.237,203.0.113.251,benign,Synthetic training data; not a real indicator
evt-file-hashes-000319,2025-03-13T05:23:39.553000+00:00,ENG-LAB-053,user042,wscript.exe,file_created,File Hash,SHA1,5cbc73c1912cc1518ba22fede2a0e98acb65a6bd,macro_template.dotm,C:\Windows\Temp,blocked,low,IOC-HASH-815,10.2.232.81,198.51.100.200,benign,Synthetic training data; not a real indicator
evt-file-hashes-000320,2025-03-13T07:01:13.476000+00:00,ENG-LAB-014,user089,rundll32.exe,file_created,File Hash,SHA1,cbcb03a3bd6793bbe373b67a8989589ba5db8202,macro_template.dotm,C:\Users\user\Downloads,alerted,medium,IOC-HASH-324,10.2.224.206,203.0.113.20,benign,Synthetic training data; not a real indicator
evt-file-hashes-000321,2025-03-13T08:22:58.947000+00:00,ENG-LAB-002,user063,regsvr32.exe,process_file_write,File Hash,SHA1,113c86c7306233b81ff533cf4c2a57e3a08f4c15,archive.zip,C:\Users\Public\Documents,blocked,low,IOC-HASH-780,10.1.210.117,203.0.113.129,benign,Synthetic training data; not a real indicator
evt-file-hashes-000322,2025-03-13T09:34:57.269000+00:00,ENG-LAB-023,user023,wscript.exe,file_quarantined,File Hash,SHA256,a474a2ab2345a5a2b93f6be7265d65fa400fc86cf6a3f6e0efd79b942861c6da,update.exe,C:\Users\Public\Downloads,blocked,low,IOC-HASH-337,10.0.19.70,203.0.113.91,benign,Synthetic training data; not a real indicator
evt-file-hashes-000323,2025-03-13T10:30:35.965000+00:00,ENG-LAB-049,user090,python.exe,file_scanned,File Hash,SHA1,8049346b5696bc2a7dbe381d7ade79a2e00210d2,macro_template.dotm,C:\Users\user\AppData\Local\Temp,allowed,medium,IOC-HASH-980,10.1.0.105,203.0.113.217,benign,Synthetic training data; not a real indicator
evt-file-hashes-000324,2025-03-13T11:32:54.995000+00:00,ENG-LAB-050,user085,winword.exe,file_scanned,File Hash,MD5,0801b745ada178cace825d162aa90f4f,agent.bin,C:\Users\Public\Documents,allowed,low,IOC-HASH-364,10.2.50.100,198.51.100.179,benign,Synthetic training data; not a real indicator
evt-file-hashes-000325,2025-03-13T11:46:00.369000+00:00,ENG-LAB-037,user066,cscript.exe,file_scanned,File Hash,SHA256,7af1a8daede4589629df250b64f477b907e986858d2258569a575c28c86d4bbe,agent.bin,C:\Users\user\Downloads,allowed,high,IOC-HASH-606,10.1.91.237,198.51.100.206,benign,Synthetic training data; not a real indicator
evt-file-hashes-000326,2025-03-13T11:59:12.815000+00:00,ENG-LAB-059,user024,cmd.exe,file_quarantined,File Hash,SHA256,01cb81dc23c2af11befdb44835c2fb27956bb8b52e7cfbd463a56281cb073d08,invoice.docm,C:\Program Files\Common Files,logged,critical,IOC-HASH-441,10.3.3.79,203.0.113.88,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000327,2025-03-13T12:19:14.655000+00:00,ENG-LAB-024,user004,rundll32.exe,file_modified,File Hash,SHA1,b1c7d2ef28cb57794b41b6e96522b1082efe332f,archive.zip,C:\Users\Public\Downloads,blocked,medium,IOC-HASH-875,10.1.130.123,203.0.113.20,benign,Synthetic training data; not a real indicator
evt-file-hashes-000328,2025-03-13T12:31:22.795000+00:00,ENG-LAB-003,user070,cmd.exe,file_modified,File Hash,MD5,837db20b9fb1a9648133b38aa2a829d4,invoice.docm,C:\Users\user\AppData\Local\Temp,allowed,medium,IOC-HASH-951,10.0.56.40,198.51.100.86,benign,Synthetic training data; not a real indicator
evt-file-hashes-000329,2025-03-13T13:38:58.900000+00:00,ENG-LAB-030,user052,explorer.exe,process_file_write,File Hash,SHA256,714fde15a2e91ed2406d043945a4459c1d5d15fa52d319d11b33b1909d374722,document.pdf,C:\Users\Public\Documents,blocked,critical,IOC-HASH-705,10.3.157.112,203.0.113.106,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000330,2025-03-13T13:50:10.575000+00:00,ENG-LAB-056,user038,wscript.exe,file_quarantined,File Hash,MD5,fdb4dd5d115252aa498954c1b82d8fe3,helper.ps1,C:\Users\user\AppData\Local\Temp,blocked,medium,IOC-HASH-874,10.2.235.204,198.51.100.57,benign,Synthetic training data; not a real indicator
evt-file-hashes-000331,2025-03-13T14:15:28.561000+00:00,ENG-LAB-019,user005,svchost.exe,process_file_write,File Hash,SHA1,28c97c1aa1ff6121023e76550bc99377d96375cb,document.pdf,C:\Users\user\Downloads,logged,low,IOC-HASH-949,10.0.30.22,203.0.113.211,benign,Synthetic training data; not a real indicator
evt-file-hashes-000332,2025-03-13T14:32:43.224000+00:00,ENG-LAB-002,user017,explorer.exe,file_quarantined,File Hash,SHA1,4c45e1493586b3813cad77fd8c8e8ab93c2902ee,macro_template.dotm,C:\Windows\Temp,alerted,medium,IOC-HASH-494,10.0.193.27,198.51.100.39,benign,Synthetic training data; not a real indicator
evt-file-hashes-000333,2025-03-13T15:31:40.553000+00:00,ENG-LAB-053,user001,cmd.exe,file_modified,File Hash,SHA256,c3dc3cca72de90a87c5fa1af305dda93604c06c6860a85c4122631154b6b97ee,archive.zip,C:\Program Files\Common Files,alerted,high,IOC-HASH-787,10.0.55.132,198.51.100.83,benign,Synthetic training data; not a real indicator
evt-file-hashes-000334,2025-03-13T16:30:07.636000+00:00,ENG-LAB-039,user044,cscript.exe,process_file_write,File Hash,SHA256,2693d66f4de7611e53942ad89f979b59252a67c8ccbc9f1f04fb5ab7acea93c9,service.dat,C:\Users\Public\Downloads,alerted,medium,IOC-HASH-252,10.3.95.224,198.51.100.99,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000335,2025-03-13T17:11:38.791000+00:00,ENG-LAB-046,user057,cscript.exe,file_modified,File Hash,SHA1,81e7b0ed877d88ded4d43b818b06bd4173889750,invoice.docm,C:\Program Files\Common Files,allowed,low,IOC-HASH-378,10.3.135.245,203.0.113.7,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000336,2025-03-13T18:11:58.433000+00:00,ENG-LAB-003,user004,winword.exe,file_created,File Hash,SHA1,f9d6fbb0e88cb1e853da48003787715e410661ec,setup.tmp,C:\Program Files\Common Files,quarantined,high,IOC-HASH-722,10.1.53.43,203.0.113.243,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000337,2025-03-13T18:41:22.853000+00:00,ENG-LAB-060,user026,explorer.exe,file_modified,File Hash,SHA1,a1ac78930259bb8457ab1ae8be9dcc18eaa83227,invoice.docm,C:\Program Files\Common Files,quarantined,high,IOC-HASH-165,10.3.52.63,198.51.100.125,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000338,2025-03-13T19:17:45.449000+00:00,ENG-LAB-051,user040,cmd.exe,process_file_write,File Hash,SHA256,a0d77a42195bdd67d10e14b635d59f201df6cad8d7704e2f0f11c593131e6e72,macro_template.dotm,C:\Program Files\Common Files,blocked,high,IOC-HASH-208,10.3.79.17,198.51.100.34,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000339,2025-03-13T20:35:14.947000+00:00,ENG-LAB-043,user056,regsvr32.exe,file_quarantined,File Hash,MD5,130ed04c972338197e1619b02d2c78ef,service.dat,C:\Users\user\Downloads,quarantined,low,IOC-HASH-343,10.0.139.221,203.0.113.246,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000340,2025-03-13T22:07:23.579000+00:00,ENG-LAB-060,user008,python.exe,file_modified,File Hash,MD5,67b4a065271229c80b48a20fd61df70c,agent.bin,C:\ProgramData,allowed,low,IOC-HASH-669,10.3.157.112,203.0.113.180,benign,Synthetic training data; not a real indicator
evt-file-hashes-000341,2025-03-13T22:25:00.526000+00:00,ENG-LAB-056,user022,svchost.exe,file_quarantined,File Hash,SHA1,0ab8ed6aa7fc546f21869b42053709726ff6108a,archive.zip,C:\Users\Public\Downloads,allowed,low,IOC-HASH-458,10.1.98.26,203.0.113.152,benign,Synthetic training data; not a real indicator
evt-file-hashes-000342,2025-03-13T22:27:06.233000+00:00,ENG-LAB-025,user056,outlook.exe,file_modified,File Hash,MD5,439cf6b72c2e8aee187ac1bb94960759,archive.zip,C:\Users\user\Downloads,alerted,medium,IOC-HASH-210,10.0.142.106,203.0.113.55,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000343,2025-03-13T22:50:01.430000+00:00,ENG-LAB-055,user031,cmd.exe,file_quarantined,File Hash,SHA256,782ff0ff8b4f733a9b21c5d059de2f6189b0ffbcaf9f57067e704a501757d689,macro_template.dotm,C:\Users\user\AppData\Local\Temp,logged,low,IOC-HASH-224,10.0.125.9,203.0.113.239,benign,Synthetic training data; not a real indicator
evt-file-hashes-000344,2025-03-13T23:36:27.112000+00:00,ENG-LAB-023,user050,outlook.exe,file_created,File Hash,SHA256,f4fad3a97bb7d59f2759b514ff5e8a374dabada33872de2984059145da814b02,macro_template.dotm,C:\Users\Public\Downloads,logged,low,IOC-HASH-303,10.0.44.97,203.0.113.56,benign,Synthetic training data; not a real indicator
evt-file-hashes-000345,2025-03-14T00:21:32.092000+00:00,ENG-LAB-044,user055,cmd.exe,file_quarantined,File Hash,SHA1,ddd23633796952a9bd38bee20a461509db874506,document.pdf,C:\Users\Public\Downloads,blocked,medium,IOC-HASH-667,10.2.92.148,203.0.113.170,benign,Synthetic training data; not a real indicator
evt-file-hashes-000346,2025-03-14T01:05:58.606000+00:00,ENG-LAB-024,user085,python.exe,file_quarantined,File Hash,MD5,5f2569929fbf90a390cb2642ae9e13c4,archive.zip,C:\Users\user\AppData\Local\Temp,blocked,low,IOC-HASH-509,10.0.247.196,203.0.113.253,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000347,2025-03-14T01:35:58.539000+00:00,ENG-LAB-009,user078,regsvr32.exe,file_modified,File Hash,SHA256,9e93e6433bcced1684f1632428fee0a73a5250cc7ec18323cc00c76ef0d378c7,helper.ps1,C:\Users\Public\Downloads,alerted,low,IOC-HASH-896,10.0.19.70,203.0.113.68,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000348,2025-03-14T01:36:01.716000+00:00,ENG-LAB-029,user066,winword.exe,file_created,File Hash,SHA256,6148e652f6cb5832f661ee10acf71c43343de7d6365b9e5e2d49e8f72e55f17d,service.dat,C:\Program Files\Common Files,logged,high,IOC-HASH-230,10.2.92.149,198.51.100.54,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000349,2025-03-14T02:20:40.986000+00:00,ENG-LAB-029,user065,rundll32.exe,file_modified,File Hash,SHA256,e5ef7b3fc69a73d5ebca20612d6910682e063ad2235286c6db2800008ab61e17,helper.ps1,C:\Users\Public\Documents,blocked,medium,IOC-HASH-719,10.1.34.66,203.0.113.212,benign,Synthetic training data; not a real indicator
evt-file-hashes-000350,2025-03-14T03:21:42.987000+00:00,ENG-LAB-008,user065,chrome.exe,file_created,File Hash,SHA1,141f86c4e1080f3ae12924efa17ec781e4f33ca5,invoice.docm,C:\Windows\Temp,blocked,low,IOC-HASH-124,10.1.250.99,198.51.100.49,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000351,2025-03-14T03:39:43.260000+00:00,ENG-LAB-013,user083,winword.exe,file_quarantined,File Hash,MD5,476c4ad1768bd07be472969d6e134f20,document.pdf,C:\Users\user\Downloads,alerted,low,IOC-HASH-694,10.1.130.123,198.51.100.121,benign,Synthetic training data; not a real indicator
evt-file-hashes-000352,2025-03-14T04:06:41.786000+00:00,ENG-LAB-013,user050,winword.exe,file_modified,File Hash,SHA256,cd74605c81a4ae6f4373120127597d4768b324babbc7e37c0ef58cbfa24288df,agent.bin,C:\Users\user\Downloads,quarantined,high,IOC-HASH-616,10.1.80.153,198.51.100.135,benign,Synthetic training data; not a real indicator
evt-file-hashes-000353,2025-03-14T04:17:09.556000+00:00,ENG-LAB-023,user092,regsvr32.exe,file_quarantined,File Hash,SHA256,2a4a8d893d7aaf725bb5997e4f7878373f9eb351421ee3bc114a394c78d37057,document.pdf,C:\Users\Public\Downloads,quarantined,medium,IOC-HASH-199,10.1.37.184,198.51.100.34,benign,Synthetic training data; not a real indicator
evt-file-hashes-000354,2025-03-14T04:43:18.418000+00:00,ENG-LAB-021,user043,rundll32.exe,file_scanned,File Hash,SHA1,b9a468b5ab37584e9fbf8aea6b2588d9d77e0b26,macro_template.dotm,C:\Windows\Temp,alerted,low,IOC-HASH-666,10.2.92.148,198.51.100.11,benign,Synthetic training data; not a real indicator
evt-file-hashes-000355,2025-03-14T05:20:37.257000+00:00,ENG-LAB-046,user018,explorer.exe,file_quarantined,File Hash,SHA1,e0efd34663ea732b42a96a0580df43d8903827d6,service.dat,C:\Users\Public\Downloads,logged,critical,IOC-HASH-460,10.2.252.241,203.0.113.221,benign,Synthetic training data; not a real indicator
evt-file-hashes-000356,2025-03-14T05:25:54.815000+00:00,ENG-LAB-008,user045,svchost.exe,file_modified,File Hash,SHA256,d46e31307b84b53f6b3935e8a0ab943f5e30b151a22016a01263a8515687baae,archive.zip,C:\Users\Public\Downloads,allowed,medium,IOC-HASH-312,10.1.163.104,203.0.113.60,benign,Synthetic training data; not a real indicator
evt-file-hashes-000357,2025-03-14T06:04:22.944000+00:00,ENG-LAB-038,user071,wscript.exe,process_file_write,File Hash,MD5,3be8c9483539d4548f85d81b3a4b5d30,macro_template.dotm,C:\Users\user\AppData\Local\Temp,alerted,low,IOC-HASH-673,10.2.101.19,203.0.113.189,benign,Synthetic training data; not a real indicator
evt-file-hashes-000358,2025-03-14T08:08:11.872000+00:00,ENG-LAB-032,user043,msedge.exe,file_created,File Hash,SHA256,bf051d28c812fc05e0ab1245bd7d7dded48314fad1439f373afc1408ed9186b7,payload.dll,C:\Users\user\Downloads,blocked,low,IOC-HASH-321,10.2.235.204,203.0.113.9,benign,Synthetic training data; not a real indicator
evt-file-hashes-000359,2025-03-14T09:20:04.922000+00:00,ENG-LAB-041,user013,cscript.exe,process_file_write,File Hash,SHA1,8845c4d08331fe11a7afccc52590298f8305e442,invoice.docm,C:\Program Files\Common Files,blocked,low,IOC-HASH-774,10.2.54.107,203.0.113.26,benign,Synthetic training data; not a real indicator
evt-file-hashes-000360,2025-03-14T09:44:00.524000+00:00,ENG-LAB-046,user019,cscript.exe,file_quarantined,File Hash,MD5,ccb0710217a53690814164a7cc8b2050,agent.bin,C:\Program Files\Common Files,alerted,low,IOC-HASH-833,10.2.99.20,198.51.100.189,benign,Synthetic training data; not a real indicator
evt-file-hashes-000361,2025-03-14T09:49:17.719000+00:00,ENG-LAB-015,user030,winword.exe,process_file_write,File Hash,SHA256,72ad717af1fa9182bc63a4aaed389a13d458e07cd3db79594e01899b9351427c,archive.zip,C:\Windows\Temp,logged,high,IOC-HASH-655,10.2.241.219,203.0.113.219,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000362,2025-03-14T11:21:05.157000+00:00,ENG-LAB-014,user016,rundll32.exe,file_quarantined,File Hash,SHA1,702c5a666f7284f7378210704db8ef8b68a1f890,setup.tmp,C:\Windows\Temp,logged,critical,IOC-HASH-647,10.2.35.19,198.51.100.168,benign,Synthetic training data; not a real indicator
evt-file-hashes-000363,2025-03-14T11:47:49.303000+00:00,ENG-LAB-058,user046,outlook.exe,file_scanned,File Hash,SHA256,b5d959c411f1f74fd6816b96637042bdbbdc088c8c580aefbab7e1af8e5164f4,update.exe,C:\Program Files\Common Files,blocked,low,IOC-HASH-936,10.3.188.70,198.51.100.180,benign,Synthetic training data; not a real indicator
evt-file-hashes-000364,2025-03-14T11:50:13.890000+00:00,ENG-LAB-017,user057,wscript.exe,file_scanned,File Hash,SHA256,f59d60edace9de368f30e445d9f90a9801b870efac6104b7e5f3650b2ab6acd9,setup.tmp,C:\Users\Public\Downloads,logged,medium,IOC-HASH-745,10.2.92.148,198.51.100.139,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000365,2025-03-14T13:09:23.766000+00:00,ENG-LAB-013,user005,cmd.exe,file_modified,File Hash,SHA256,5720221b00413eaabad7fd2e8d1f3e10b86190b83b55f30aab558a4bec0c9b9d,setup.tmp,C:\Program Files\Common Files,logged,medium,IOC-HASH-635,10.0.21.72,198.51.100.98,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000366,2025-03-14T13:35:31.161000+00:00,ENG-LAB-014,user095,chrome.exe,file_modified,File Hash,MD5,1728f6fcc099ac71fc8883492f29190b,archive.zip,C:\Users\Public\Downloads,alerted,medium,IOC-HASH-136,10.0.133.151,203.0.113.95,benign,Synthetic training data; not a real indicator
evt-file-hashes-000367,2025-03-14T14:30:53.223000+00:00,ENG-LAB-025,user032,wscript.exe,process_file_write,File Hash,SHA256,abfc29fbb4dd7725a05d4c2e8809a4291a59b2a3b25b51d1f1758e725c87554d,setup.tmp,C:\Users\user\AppData\Local\Temp,logged,low,IOC-HASH-348,10.0.112.143,203.0.113.80,benign,Synthetic training data; not a real indicator
evt-file-hashes-000368,2025-03-14T15:41:07.084000+00:00,ENG-LAB-011,user077,cmd.exe,file_created,File Hash,SHA256,9679a0aa0bb89a2c3fb4a4dc16889296f757aa9db0a5b61239cf35971cd21a39,update.exe,C:\Program Files\Common Files,allowed,high,IOC-HASH-218,10.0.30.22,198.51.100.24,benign,Synthetic training data; not a real indicator
evt-file-hashes-000369,2025-03-14T15:46:14.137000+00:00,ENG-LAB-015,user003,wscript.exe,file_scanned,File Hash,SHA256,4d420c4b874c009619ebdab397973b4e5a932ebebf1cd5c0b0c312c664accc30,service.dat,C:\Users\Public\Downloads,blocked,low,IOC-HASH-597,10.2.252.241,203.0.113.108,benign,Synthetic training data; not a real indicator
evt-file-hashes-000370,2025-03-14T16:54:00.238000+00:00,ENG-LAB-016,user083,python.exe,file_created,File Hash,MD5,6b3f444b3632f4139a1d01e6eae37c4a,service.dat,C:\Windows\Temp,quarantined,low,IOC-HASH-315,10.1.189.212,198.51.100.155,benign,Synthetic training data; not a real indicator
evt-file-hashes-000371,2025-03-14T16:57:26.338000+00:00,ENG-LAB-043,user083,wscript.exe,process_file_write,File Hash,SHA256,6b490b886f8da4631a536b9438a55763cc7cd04de7f2df8af326ba27e49eba75,invoice.docm,C:\Users\user\AppData\Local\Temp,logged,low,IOC-HASH-575,10.1.57.20,203.0.113.200,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000372,2025-03-14T17:00:08.959000+00:00,ENG-LAB-035,user045,cscript.exe,file_quarantined,File Hash,SHA256,82cbf69eb94db3702d188f166f6103006f48c072f2ae55662bae9754efbae604,payload.dll,C:\ProgramData,logged,medium,IOC-HASH-368,10.3.228.239,198.51.100.169,benign,Synthetic training data; not a real indicator
evt-file-hashes-000373,2025-03-14T22:08:32.079000+00:00,ENG-LAB-034,user014,cmd.exe,file_scanned,File Hash,SHA256,d899bab43e4ba9572554573c68fb63cb6d99b974e5efbd081c6a6bd1a9896565,payload.dll,C:\Users\Public\Documents,logged,medium,IOC-HASH-885,10.0.30.22,203.0.113.62,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000374,2025-03-14T22:25:11.422000+00:00,ENG-LAB-046,user036,wscript.exe,file_quarantined,File Hash,SHA256,2682a9ef6b438b6720c268cc1ddec3465ee558611483a352cb134982196e2c9d,helper.ps1,C:\Windows\Temp,alerted,medium,IOC-HASH-481,10.1.207.232,203.0.113.210,benign,Synthetic training data; not a real indicator
evt-file-hashes-000375,2025-03-14T22:29:10.134000+00:00,ENG-LAB-005,user027,explorer.exe,file_modified,File Hash,SHA1,03ff969463234f6cd2882f4a788a55619efd5b95,document.pdf,C:\Users\Public\Documents,quarantined,low,IOC-HASH-489,10.2.191.225,203.0.113.167,benign,Synthetic training data; not a real indicator
evt-file-hashes-000376,2025-03-14T22:44:34.261000+00:00,ENG-LAB-051,user001,powershell.exe,file_modified,File Hash,SHA1,5fe1f7181f7d2ba86ebf54338cac416d90cc51b2,invoice.docm,C:\Users\user\AppData\Local\Temp,alerted,low,IOC-HASH-269,10.0.160.233,198.51.100.114,benign,Synthetic training data; not a real indicator
evt-file-hashes-000377,2025-03-14T22:45:12.541000+00:00,ENG-LAB-017,user048,python.exe,file_modified,File Hash,MD5,211723c48159be7f3c487adc35d058e7,service.dat,C:\Program Files\Common Files,quarantined,low,IOC-HASH-349,10.1.10.99,198.51.100.99,benign,Synthetic training data; not a real indicator
evt-file-hashes-000378,2025-03-14T22:57:26.369000+00:00,ENG-LAB-045,user038,powershell.exe,file_modified,File Hash,SHA256,1db8da1f4f3020ca6e7ba3275be6ebeab1c60a8b410625703a48b3199d0e949a,archive.zip,C:\Windows\Temp,alerted,low,IOC-HASH-286,10.3.95.224,203.0.113.57,benign,Synthetic training data; not a real indicator
evt-file-hashes-000379,2025-03-14T23:25:13.743000+00:00,ENG-LAB-001,user100,msedge.exe,file_quarantined,File Hash,SHA256,177f9b2859647621d5730c3585ec1f6b8dc130e21d61fc1670e3ac39b3393945,helper.ps1,C:\Users\Public\Documents,quarantined,low,IOC-HASH-806,10.2.162.62,198.51.100.49,benign,Synthetic training data; not a real indicator
evt-file-hashes-000380,2025-03-15T00:01:31.908000+00:00,ENG-LAB-055,user010,explorer.exe,file_created,File Hash,SHA256,79c7d35eb76d708811e8fffd2368f3df00d4ddc6fa84d1c3b272900cc05190e7,setup.tmp,C:\Windows\Temp,blocked,high,IOC-HASH-897,10.0.247.196,203.0.113.205,benign,Synthetic training data; not a real indicator
evt-file-hashes-000381,2025-03-15T00:18:40.284000+00:00,ENG-LAB-044,user082,outlook.exe,file_quarantined,File Hash,SHA256,54b730f5d47c776abd5247c5b1b8c04b3dbec6d8700d5df518c8cd932d9c6b12,agent.bin,C:\Users\Public\Downloads,allowed,medium,IOC-HASH-308,10.3.95.224,198.51.100.4,benign,Synthetic training data; not a real indicator
evt-file-hashes-000382,2025-03-15T00:29:11.032000+00:00,ENG-LAB-040,user066,svchost.exe,file_scanned,File Hash,SHA256,20c99680cbb099b0e6801a0dbf66d143f8b6b5a42db38277b2f598f6ecb6b3d3,update.exe,C:\ProgramData,alerted,low,IOC-HASH-521,10.2.252.35,198.51.100.247,benign,Synthetic training data; not a real indicator
evt-file-hashes-000383,2025-03-15T00:34:38.735000+00:00,ENG-LAB-025,user086,winword.exe,file_scanned,File Hash,MD5,dce11ea48241c2379f499f336a14f63d,macro_template.dotm,C:\Users\user\AppData\Local\Temp,allowed,medium,IOC-HASH-631,10.2.27.115,203.0.113.43,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000384,2025-03-15T01:51:27.476000+00:00,ENG-LAB-023,user018,wscript.exe,file_modified,File Hash,SHA1,17d6426756f311942b6c264ee4f047ba5df4f2e7,archive.zip,C:\Users\Public\Documents,logged,low,IOC-HASH-789,10.1.222.30,203.0.113.2,benign,Synthetic training data; not a real indicator
evt-file-hashes-000385,2025-03-15T02:42:32.192000+00:00,ENG-LAB-052,user032,winword.exe,file_quarantined,File Hash,SHA1,9206bc2b8181844333da7ce8e08a3d95b0fe5a9a,setup.tmp,C:\Users\Public\Documents,quarantined,medium,IOC-HASH-600,10.3.12.75,198.51.100.214,benign,Synthetic training data; not a real indicator
evt-file-hashes-000386,2025-03-15T03:00:34.874000+00:00,ENG-LAB-007,user018,rundll32.exe,file_scanned,File Hash,SHA1,f8746916e8f9d3bbe8f511dcb594a14b5b35b46d,agent.bin,C:\Users\Public\Downloads,allowed,high,IOC-HASH-169,10.1.222.30,198.51.100.120,benign,Synthetic training data; not a real indicator
evt-file-hashes-000387,2025-03-15T03:28:20.800000+00:00,ENG-LAB-011,user098,winword.exe,file_modified,File Hash,SHA1,2e05a3d1832dc14f7751faaeee8a02878614c61b,update.exe,C:\Users\user\AppData\Local\Temp,alerted,high,IOC-HASH-107,10.2.235.204,198.51.100.213,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000388,2025-03-15T03:49:24.632000+00:00,ENG-LAB-016,user089,outlook.exe,process_file_write,File Hash,SHA256,826cb96964418b0ad9c97534777b8064945245026a2838a87fa5efe3cd86f5de,setup.tmp,C:\Users\Public\Documents,logged,high,IOC-HASH-118,10.1.208.33,198.51.100.239,benign,Synthetic training data; not a real indicator
evt-file-hashes-000389,2025-03-15T04:18:14.272000+00:00,ENG-LAB-049,user060,explorer.exe,process_file_write,File Hash,SHA256,573593da5488c90755a24b864dc827ac663c25cf4fe4978ae94c03367c628226,setup.tmp,C:\Users\Public\Documents,alerted,low,IOC-HASH-472,10.1.197.123,198.51.100.235,benign,Synthetic training data; not a real indicator
evt-file-hashes-000390,2025-03-15T04:26:25.996000+00:00,ENG-LAB-038,user057,wscript.exe,file_created,File Hash,SHA256,9a999de0ea8623855a03eadf88b26d8fdb18e4b4499482d704dadf8220ba6bf2,archive.zip,C:\Users\Public\Documents,logged,high,IOC-HASH-635,10.3.19.219,203.0.113.46,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000391,2025-03-15T06:03:59.621000+00:00,ENG-LAB-035,user074,svchost.exe,process_file_write,File Hash,SHA1,8b9734e8f99724ecb739f3db9600324332a71569,payload.dll,C:\Users\user\Downloads,alerted,low,IOC-HASH-902,10.3.219.250,203.0.113.171,benign,Synthetic training data; not a real indicator
evt-file-hashes-000392,2025-03-15T06:52:45.571000+00:00,ENG-LAB-027,user093,rundll32.exe,file_quarantined,File Hash,MD5,6fcf83b29666f1568834c25b6581cdd7,archive.zip,C:\ProgramData,quarantined,low,IOC-HASH-115,10.3.12.75,203.0.113.185,benign,Synthetic training data; not a real indicator
evt-file-hashes-000393,2025-03-15T07:07:01.880000+00:00,ENG-LAB-047,user066,wscript.exe,process_file_write,File Hash,SHA256,acc2ed674934b1ac1531c8e6cef88245317ce5a83ce6981353ea3768e993e1f2,update.exe,C:\Program Files\Common Files,quarantined,low,IOC-HASH-964,10.2.1.29,203.0.113.210,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000394,2025-03-15T08:23:59.742000+00:00,ENG-LAB-024,user026,msedge.exe,file_modified,File Hash,SHA256,c1fc24bfc1c353e2b425a3e5fd7b21ffeb9b876d715054a69f9241ea2b87941e,macro_template.dotm,C:\Windows\Temp,quarantined,low,IOC-HASH-200,10.1.207.232,198.51.100.61,benign,Synthetic training data; not a real indicator
evt-file-hashes-000395,2025-03-15T08:30:15.231000+00:00,ENG-LAB-012,user044,python.exe,file_modified,File Hash,SHA256,321d11e6877f79389c88899e702b5844bc9e6e81282668b23c43601dc2db5b22,setup.tmp,C:\Program Files\Common Files,quarantined,low,IOC-HASH-785,10.2.36.190,198.51.100.73,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000396,2025-03-15T08:46:04.357000+00:00,ENG-LAB-058,user070,regsvr32.exe,process_file_write,File Hash,MD5,4890bdf12950529560c37883457a3204,helper.ps1,C:\Users\Public\Downloads,logged,medium,IOC-HASH-115,10.2.162.62,203.0.113.174,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000397,2025-03-15T09:26:48.444000+00:00,ENG-LAB-013,user048,wscript.exe,file_created,File Hash,MD5,db03968c9d6ab1fef8be9f638d253cd7,payload.dll,C:\Program Files\Common Files,quarantined,medium,IOC-HASH-406,10.0.202.232,198.51.100.119,benign,Synthetic training data; not a real indicator
